院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,城市候选,公办民办机器线索,家庭底线属性动作,机器家庭匹配初判,调剂初判,偏好专业数,数字媒体技术专业数,计算机类相关专业数,师范类相关专业数,医学护理排除专业数,高收费或超预算专业数,特殊限制待核专业数,专业明细行数,机器筛选价值层级,是否进入机器初筛观察池,保真核验层级,历史线索分层,同代码命中年份最大值,历史最高等位分差,历史最低等位分差,来源页码,版面列,组内完整专业清单索引,机器核验下一步,人工核验下一步,不得进入原因,下一步,专业组出现ID,稳定基座专业组筛选ID
F297,山西医科大学,F29708,08,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,0,0,0,0,3,0,0,3,V0-默认不进主方案风险,false,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,108,53,108,left,1.19 临床医学（5+3一体化；办学地点：中都校区：学制：五年）[M-98c3944204c290c0]；2.20 临床医学（5+3 一体化儿科学：办学地点：中都校区：学制：五年）[M-9c4bde496fb1e96d]；3.21 临床医学（办学地点：中都校区；学制：五年）[M-61408a5cf949fdcf],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,先核家庭底线风险，不把该组放入主方案。,G-953a91c1444d0476,STABLEGROUP-1a2544b822905a77
F477,锦州医科大学,F47702,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,0,0,0,0,3,0,0,3,V0-默认不进主方案风险,false,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,62,8,115,right,1.05 药学（体检要求按照《锦州医科大学2026年本科招生章程》执行；办学地[M-dd4493b3ecaff7eb]；2.06 护理学（体检要求按照《锦州医科大学2026年本科招生章程》执行；办学地[M-ce1cad9217924e5f]；3.07 医学检验技术（体检要求按照《锦州医科大学2026年本科招生章程》执行；办学地点：东校园）[M-678b55bcca4ff05f],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,先核家庭底线风险，不把该组放入主方案。,G-4ba3b5a52a52ac55,STABLEGROUP-0d0f829e67492421
F586,长春中医药大学,F58601,01,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,0,0,0,0,3,0,0,3,V0-默认不进主方案风险,false,R1-P0整组先核,H5-历史最高线高于等位分30分以上,2,35,10,120,right,1.01 中医学（不招色盲色弱；办学地点：净校亚组及表业代号月校区：学制：五年）[M-15539c7df1a87447]；2.02 针灸推拿学（不招色真色弱；办学地点：净月校区：学制：五年）[M-3fe564183520734f]；3.03 中医养生学（不招色真色弱：办学地点：净月校区：学制：五年）[M-204c094cf7a4878e],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,先核家庭底线风险，不把该组放入主方案。,G-ab37c27397822f51,STABLEGROUP-a711b7b824d7a225
H006,温州医科大学,H00602,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,0,0,0,0,3,0,0,3,V0-默认不进主方案风险,false,R1-P0整组先核,H5-历史最高线高于等位分30分以上,1,75,75,138,right,1.06 药学（办学地点：第一学年在滨海校区，第二学年起在茶山校区）[M-0d3e3c6fffc036c2]；2.07 中药学（办学地点：茶山校区）[M-92e4377be0c4a64e]；3.08 生物制药（办学地点：第一学年在滨海校区，第二学年起在茶山校区）H007 浙江中医药大学（公办）（浙江）[M-0133abb09111fe96],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,先核家庭底线风险，不把该组放入主方案。,G-52ed0cd0b9788791,STABLEGROUP-04d0864f7622dc9e
H007,浙江中医药大学,H00703,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,0,0,0,0,3,0,0,3,V0-默认不进主方案风险,false,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,96,88,138,right,1.04 临床医学（办学地点：第一、第二学年在富脊校区，第三学年起按专业需要进行校区调整：学制：五年）[M-5b0ccaba0ead9ae8]；2.05 预防医学（办学地点：第一、第二学年生富春校区，第三学年起按专业需多[M-d9e418b53fa11735]；3.06 口腔医学（为适应专业工作的需要，延议报考口腔医学专业考生为惯用右手考生；办学地点：第一第二学年在富春校区，第三学年起按专业需要进行校区调整；学制：五年）[M-b306440f7dbbbbf6],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,先核家庭底线风险，不把该组放入主方案。,G-dde2c9636852c3a4,STABLEGROUP-7285c3c57c8a0bee
H007,浙江中医药大学,H00704,04,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,0,0,0,0,3,0,0,4,V0-默认不进主方案风险,false,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,103,65,138,right,1.07 听力与竟语康复学（办学地点：第一第二学年在富春校区零並業隻維亭復这隔丝多三学年起技[M-fae5b693194a3fdc]；2.08 医学检验技术（办学地点：第一、第二学年在富春校区，第三学年起按专业需要进行校区调整）[M-3eef09020361b4ac]；3.09 生物科学（办学地点：第一、在富脊校区，第三学年起按专业需要[M-bd97b4d8276599ed]；4.10 医学实验技术（办学地点：第一、第一学年在富春校区，第三学年起按专业番要进行校区调整）[M-08ec6f5fea4d4767],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,先核家庭底线风险，不把该组放入主方案。,G-c920c4a90caddc63,STABLEGROUP-17a226d2c8875842
H016,嘉兴大学,H01602,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,0,0,0,0,3,0,0,13,V0-默认不进主方案风险,false,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,2,47,24,140,left,1.02 电气工程及其自动化（办学地点：梁林校区）[M-691772bf7ce0e1d5]；2.03 电子信息工程（办学地点：梁林校区）[M-f1ce2a1540816ce1]；3.04 通信工程（办学地点：梁林校区）[M-feb100940231706b]；4.05 低空技术与工程（办学地点：粱林校[M-18d019490cd60fa2]；5.06 迁算机科学与技术（办学地点：粱林校[M-3d16dd71117b7e78]；6.07 应用统计学（办学地点：梁林校区）[M-8e52b8e9f6933a55]；7.08 数学与应用数学（办学地点：梁林校[M-59e31566d0b77fff]；8.09 临床医学（办学地点：梁林校区；学制：五年）[M-c95a8badfc8bfe60]；9.10 药学（办学地点：梁林校区）[M-dd7a07399b633890]；10.11 环境工程（办学地点：梁林校区）[M-7c89d7391098bb19]；11.12 制药工程（办学地点：梁林校区）[M-fad01c0a13a009fa]；12.13 土木工程（办学地点：梁林校区）[M-7c773ad676434dce]；13.14 建筑环境与能源应用工程（办学地点：[M-277be19bf8ca64bd],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,先核家庭底线风险，不把该组放入主方案。,G-b6c241dd40b9d47f,STABLEGROUP-3ec2b7c265213cd4
H121,安徽医科大学,H12101,01,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,0,0,0,0,3,0,0,3,V0-默认不进主方案风险,false,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,133,69,144,right,1.01 临床医学（不招收停真，色驱考生；办学地点：杏林路校区：学制：五年）[M-7c17c2178823a780]；2.02 预防医学（不招收色真，色翠考生；办学地点：杏林路校区：学制：五年）[M-f122efd625f5d0bf]；3.03 中药学（不招收色盲、色弱考生；办学地点：杏林路校区）H122 蚌埠医科大学（公办）（安徽）[M-284aad48344a508a],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,先核家庭底线风险，不把该组放入主方案。,G-3b1062055233f442,STABLEGROUP-14217afa9ed54372
H663,湖南中医药大学,H66305,05,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,0,0,0,0,3,0,0,3,V0-默认不进主方案风险,false,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,108,71,180,right,1.12 临床医学（不招色盲色弱且不招单色识别不全者；学制：五年）[M-cff7944ceea57e7f]；2.13 医学影像学（不招色盲色弱且不招单色识别不全者；学制：五年）[M-376f3062a9df6a83]；3.14 日腔医学（不招色盲色弱且不招单色识别不全者；学制：五年）[M-a6e038c5f707f727],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,先核家庭底线风险，不把该组放入主方案。,G-0d99b3509156277c,STABLEGROUP-02ed5ebe3b25b4ab
H768,华南农业大学,H76801,01,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,0,0,0,0,3,0,0,39,V0-默认不进主方案风险,false,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,2,93,82,186,left,1.01 水利水电工程[M-095d4fbba0351cc7]；2.02 土木工程[M-37356d3f3c94f6a1]；3.03 农业机械化及其自动化（丁颖创新班）[M-369a94c185b8c6f1]；4.04 电气工程及其自动化[M-9636a9d284890054]；5.05 集成电路设计与集成系统[M-65ba5256a2775900]；6.06 光电信息科学与工程[M-3b7e623a6ae0b5de]；7.07 食品科学与工程（丁颖创新班）[M-5b8091954d21f800]；8.08 食品质量与安全[M-71792c4bb3e5b301]；9.09 包装工程[M-0adbbb8ece62e68d]；10.10 生物科学（生物学理科基地班）[M-b3ed4e5f6ce9e2ed]；11.11 生物育种科学（植物育种）[M-a421cec8313337f6]；12.12 生物育种科学（动物育种）[M-7cdbbd0a02bcef9c]；13.13 海洋科学[M-0cda87e66cd29648]；14.14 生物质能源与材料[M-dcd65ca31a06fcf0]；15.15 应用化学[M-3c33844eaa2902ae]；16.16 木材科学与工程[M-0d4a5f2ba73ebafd]；17.17 家具设计与工程（索菲亚班）[M-30262aa45b57533d]；18.18 环境工程[M-060c29412ee32e85]；19.19 生态学[M-772b5cb42b44f4c2]；20.20 动物医学（丁颖创新班；学制：五年）[M-4694ad2931cbbca3]；21.21 动物科学（丁颖创新班）[M-d8ce5c341041756c]；22.22 动物医学（温氏班：学制：五年）[M-983e3f94de9745ba]；23.23 动物医学（学制：五年）[M-68fccd08d006aa5c]；24.24 动物葯学[M-e4a07a7e70437485]；25.25 动物科学（温氏班）[M-5eaf3636d6b6f9aa]；26.26 智慧牧业科学与工程[M-473694f77a65c0fe]；27.27 国家公园建设与管理[M-0700e6a907bed74a]；28.28 水产养殖学[M-6340be2c977a5537]；29.29 蚕学（双学位创新班；“蚕学＋食品质量与安全“双学士学位复合型人才培养项目，颁发农学和工学双学士学位）[M-09bf318aab690242]；30.30 农学（丁颖创新班）[M-2a6e24862ca3b756]；31.31 园艺（丁颖创新班）[M-6810a55a6469f963]；32.32 植物保护（丁颖创新班）[M-026d5753e6e876a0]；33.33 林学（丁颖创新班）[M-f2b63079f19dd08f]；34.34 农学[M-ea513b32a4c31a8c]；35.35 园艺[M-43e135ab3102f0f9]；36.36 植物保护[M-39dbbe7276ad9c72]；37.37 林学[M-8baa10df2faf8f9a]；38.38 设施农业科学与工程[M-9f3bf81b415dcd53]；39.39 茶学[M-be37a9b690aefa1b],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,先核家庭底线风险，不把该组放入主方案。,G-6f5e76de856f33bd,STABLEGROUP-6c71e310f43df7d8
H770,广州医科大学,H77003,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,0,0,0,0,3,0,0,3,V0-默认不进主方案风险,false,R1-P0整组先核,H5-历史最高线高于等位分30分以上,2,138,72,186,right,1.04 康复治疗学（不招色盲色弱且不招单色识别不全者；办学地点：番禺校区）[M-4be2a55e29d54a3a]；2.05 护理学（不招色盲色弱且不招单色识别不全者：办学地点：番禺校区）[M-6a2fd620c522cc9b]；3.06 生物医学工程（不招色盲色弱且不招单色识别不全者；办学地点：番禺校H771广东医科大学（公办）（广东）[M-2c8ee3db8d142f9d],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,先核家庭底线风险，不把该组放入主方案。,G-b47fcf5c2a800379,STABLEGROUP-abb21c296ae86c5d
