下一轮组序号,下一轮建议状态,院校代码,院校名称,院校专业组代码,城市,冲稳保,专业组内专业序号,专业代号,专业名称及备注,机器家庭接受度建议,家庭可选项提示,家庭最终接受度待填,家庭最终接受度可填值,是否建议放入6专业讨论,建议6专业理由,调剂风险提示,服从调剂影响,组内调剂判断状态,家庭要回答的问题,专业偏好方向,专业角色判断,专业风险类型,再选科目OCR候选,专业计划数OCR候选,学费OCR候选,字段缺口字段,人工核验优先级,人工核验强度,是否必须100%人工核验,PDF原页核验状态,湖北官方系统核验状态,高校官网证据匹配状态,来源页码,版面列,专业行ID,第四轮候选ID
49,优先家庭讨论,H911,桂林航天工业学院,H91103,桂林市,冲刺观察,3,07,材料成型及控制工程,勉强接受,勉强接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,false,可作为调剂容忍项，暂不优先放入6专业。,暂未见硬排除项，但仍需原页/章程闭环,可作为调剂容忍项，但必须由家庭确认是否真的能接受。,可进入调剂讨论，但需确认勉强接受专业是否真能接受,如果被调剂到该专业是否能接受,,字段缺口待核,,,,4600,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,198,right,M-150cd762ced7bda2,R4GROUP-9c2c9788ae98ed6c
49,优先家庭讨论,H911,桂林航天工业学院,H91103,桂林市,冲刺观察,4,08,智能制造工程,勉强接受,勉强接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,false,可作为调剂容忍项，暂不优先放入6专业。,暂未见硬排除项，但仍需原页/章程闭环,可作为调剂容忍项，但必须由家庭确认是否真的能接受。,可进入调剂讨论，但需确认勉强接受专业是否真能接受,如果被调剂到该专业是否能接受,,主线偏好-工科信息制造,,,,4600,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,198,right,M-dfecb113eac3700f,R4GROUP-9c2c9788ae98ed6c
49,优先家庭讨论,H911,桂林航天工业学院,H91103,桂林市,冲刺观察,5,09,电子信息工程,勉强接受,勉强接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,false,可作为调剂容忍项，暂不优先放入6专业。,暂未见硬排除项，但仍需原页/章程闭环,可作为调剂容忍项，但必须由家庭确认是否真的能接受。,可进入调剂讨论，但需确认勉强接受专业是否真能接受,如果被调剂到该专业是否能接受,,主线偏好-工科信息制造,,,,4600,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,198,right,M-30cbb6effef87175,R4GROUP-9c2c9788ae98ed6c
49,优先家庭讨论,H911,桂林航天工业学院,H91103,桂林市,冲刺观察,6,10,测控技术与仪器,勉强接受,勉强接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,false,可作为调剂容忍项，暂不优先放入6专业。,暂未见硬排除项，但仍需原页/章程闭环,可作为调剂容忍项，但必须由家庭确认是否真的能接受。,可进入调剂讨论，但需确认勉强接受专业是否真能接受,如果被调剂到该专业是否能接受,,字段缺口待核,,,,4600,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,198,right,M-c804029642862310,R4GROUP-9c2c9788ae98ed6c
49,优先家庭讨论,H911,桂林航天工业学院,H91103,桂林市,冲刺观察,7,11,新能源汽车工程,勉强接受,勉强接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,false,可作为调剂容忍项，暂不优先放入6专业。,暂未见硬排除项，但仍需原页/章程闭环,可作为调剂容忍项，但必须由家庭确认是否真的能接受。,可进入调剂讨论，但需确认勉强接受专业是否真能接受,如果被调剂到该专业是否能接受,,字段缺口待核,,,,4600,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,198,right,M-b53d984f12db6d47,R4GROUP-9c2c9788ae98ed6c
49,优先家庭讨论,H911,桂林航天工业学院,H91103,桂林市,冲刺观察,8,12,建筑环境与能源应用工程,勉强接受,勉强接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,false,可作为调剂容忍项，暂不优先放入6专业。,暂未见硬排除项，但仍需原页/章程闭环,可作为调剂容忍项，但必须由家庭确认是否真的能接受。,可进入调剂讨论，但需确认勉强接受专业是否真能接受,如果被调剂到该专业是否能接受,,字段缺口待核,,,,4600,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,198,right,M-bff28c7465b4905b,R4GROUP-9c2c9788ae98ed6c
49,优先家庭讨论,H911,桂林航天工业学院,H91103,桂林市,冲刺观察,9,13,物联网工程,可接受,可接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,true,命中当前偏好方向：计算机类相关。,暂未见硬排除项，但仍需原页/章程闭环,可作为6专业或调剂可接受项，仍需原页、湖北官方侧和章程闭环。,可进入调剂讨论，但需确认勉强接受专业是否真能接受,是否愿意把该专业作为组内优先专业,计算机类相关,主线偏好-计算机/数字媒体,,,,4600,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,198,right,M-0f7da9cb3329f806,R4GROUP-9c2c9788ae98ed6c
50,先核限制后讨论,K002,海南热带海洋学院,K00205,三亚市,冲刺观察,1,14,数学与座用数学（师范类；办学地点：三亚校区）,可接受,可接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,true,命中当前偏好方向：师范类相关。,组内有特殊限制待核，服从调剂前需核完整专业组,可作为6专业或调剂可接受项，仍需原页、湖北官方侧和章程闭环。,存在待核后判断专业，需先核限制/字段再判断调剂,是否愿意把该专业作为组内优先专业,师范类相关,可了解-师范,,化学,,2,专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,200,right,M-18c3c3d39727a1e5,R4GROUP-9b34959b2faf1c6c
50,先核限制后讨论,K002,海南热带海洋学院,K00205,三亚市,冲刺观察,2,15,数据计算及应用（办学地点：三亚校,勉强接受,勉强接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,false,可作为调剂容忍项，暂不优先放入6专业。,组内有特殊限制待核，服从调剂前需核完整专业组,可作为调剂容忍项，但必须由家庭确认是否真的能接受。,存在待核后判断专业，需先核限制/字段再判断调剂,如果被调剂到该专业是否能接受,,字段缺口待核,,,,4620,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,200,right,M-1d9a3717770712bb,R4GROUP-9b34959b2faf1c6c
50,先核限制后讨论,K002,海南热带海洋学院,K00205,三亚市,冲刺观察,3,16,物理学（师范类：办学地点：三亚校区）,可接受,可接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,true,命中当前偏好方向：师范类相关。,组内有特殊限制待核，服从调剂前需核完整专业组,可作为6专业或调剂可接受项，仍需原页、湖北官方侧和章程闭环。,存在待核后判断专业，需先核限制/字段再判断调剂,是否愿意把该专业作为组内优先专业,师范类相关,可了解-师范,,,,4620,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,200,right,M-1a57831faef81c0d,R4GROUP-9b34959b2faf1c6c
50,先核限制后讨论,K002,海南热带海洋学院,K00205,三亚市,冲刺观察,4,17,化学（不招色弱、色盲、单色识别不全者：办学地点：三亚校区,待核后判断,待核后判断,待家庭确认,可接受/勉强接受/不能接受/待核后判断,false,限制、字段或费用核清前不放入6专业。,组内有特殊限制待核，服从调剂前需核完整专业组,限制、费用或字段未闭环前，不能判断是否可接受调剂。,存在待核后判断专业，需先核限制/字段再判断调剂,先核限制后再判断是否接受；确认体检/色觉限制是否影响,,字段缺口待核,体检或色觉限制,,,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,200,right,M-9f828ce1c6e87720,R4GROUP-9b34959b2faf1c6c
50,先核限制后讨论,K002,海南热带海洋学院,K00205,三亚市,冲刺观察,5,18,海洋科学（不招色弱、色盲、单色识别不全者；办学地点：三亚校区）,待核后判断,待核后判断,待家庭确认,可接受/勉强接受/不能接受/待核后判断,false,限制、字段或费用核清前不放入6专业。,组内有特殊限制待核，服从调剂前需核完整专业组,限制、费用或字段未闭环前，不能判断是否可接受调剂。,存在待核后判断专业，需先核限制/字段再判断调剂,先核限制后再判断是否接受；确认体检/色觉限制是否影响,,字段缺口待核,体检或色觉限制,,,4620,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,200,right,M-074db62eabc67a28,R4GROUP-9b34959b2faf1c6c
50,先核限制后讨论,K002,海南热带海洋学院,K00205,三亚市,冲刺观察,6,19,海洋技术（不招色弱、色盲、單色识别院校,待核后判断,待核后判断,待家庭确认,可接受/勉强接受/不能接受/待核后判断,false,限制、字段或费用核清前不放入6专业。,组内有特殊限制待核，服从调剂前需核完整专业组,限制、费用或字段未闭环前，不能判断是否可接受调剂。,存在待核后判断专业，需先核限制/字段再判断调剂,先核限制后再判断是否接受；确认体检/色觉限制是否影响,,字段缺口待核,体检或色觉限制,,,4620,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,200,right,M-74773332862dd10a,R4GROUP-9b34959b2faf1c6c
50,先核限制后讨论,K002,海南热带海洋学院,K00205,三亚市,冲刺观察,7,1,组及专业代号不全者；办学地点：三亚校区）,勉强接受,勉强接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,false,可作为调剂容忍项，暂不优先放入6专业。,组内有特殊限制待核，服从调剂前需核完整专业组,可作为调剂容忍项，但必须由家庭确认是否真的能接受。,存在待核后判断专业，需先核限制/字段再判断调剂,如果被调剂到该专业是否能接受,,字段缺口待核,,要求,,,专业计划数；学费,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,201,left,M-1af4ffd0f676fdcf,R4GROUP-9b34959b2faf1c6c
50,先核限制后讨论,K002,海南热带海洋学院,K00205,三亚市,冲刺观察,8,20,生物科学（不招色弱、色真、单色识别不全者：办学地点：三亚校区）,待核后判断,待核后判断,待家庭确认,可接受/勉强接受/不能接受/待核后判断,false,限制、字段或费用核清前不放入6专业。,组内有特殊限制待核，服从调剂前需核完整专业组,限制、费用或字段未闭环前，不能判断是否可接受调剂。,存在待核后判断专业，需先核限制/字段再判断调剂,先核限制后再判断是否接受；确认体检/色觉限制是否影响,,字段缺口待核,体检或色觉限制,,2,4620,再选科目,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,201,left,M-93a84d294d543dc4,R4GROUP-9b34959b2faf1c6c
50,先核限制后讨论,K002,海南热带海洋学院,K00205,三亚市,冲刺观察,9,21,生物技术（不招色弱、色育、单色识别不全者：办学地点：三亚校区）,待核后判断,待核后判断,待家庭确认,可接受/勉强接受/不能接受/待核后判断,false,限制、字段或费用核清前不放入6专业。,组内有特殊限制待核，服从调剂前需核完整专业组,限制、费用或字段未闭环前，不能判断是否可接受调剂。,存在待核后判断专业，需先核限制/字段再判断调剂,先核限制后再判断是否接受；确认体检/色觉限制是否影响,,字段缺口待核,体检或色觉限制,,2,4620,再选科目,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,201,left,M-83a16df86ee95a0c,R4GROUP-9b34959b2faf1c6c
50,先核限制后讨论,K002,海南热带海洋学院,K00205,三亚市,冲刺观察,10,22,通信工程（办学地点：三亚校区）,勉强接受,勉强接受,待家庭确认,可接受/勉强接受/不能接受/待核后判断,false,可作为调剂容忍项，暂不优先放入6专业。,组内有特殊限制待核，服从调剂前需核完整专业组,可作为调剂容忍项，但必须由家庭确认是否真的能接受。,存在待核后判断专业，需先核限制/字段再判断调剂,如果被调剂到该专业是否能接受,,主线偏好-工科信息制造,,,2,4620,再选科目,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,201,left,M-b9ee1c065b82c6ab,R4GROUP-9b34959b2faf1c6c
50,先核限制后讨论,K002,海南热带海洋学院,K00205,三亚市,冲刺观察,11,23,计算机科学与技术（不招单色识别不全者：办学地点：三亚校区）,待核后判断,待核后判断,待家庭确认,可接受/勉强接受/不能接受/待核后判断,false,限制、字段或费用核清前不放入6专业。,组内有特殊限制待核，服从调剂前需核完整专业组,限制、费用或字段未闭环前，不能判断是否可接受调剂。,存在待核后判断专业，需先核限制/字段再判断调剂,先核限制后再判断是否接受；确认体检/色觉限制是否影响,计算机类相关,主线偏好-计算机/数字媒体,体检或色觉限制,,2,4620,再选科目,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,201,left,M-3427bd6ef22b295a,R4GROUP-9b34959b2faf1c6c
