院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,城市候选,公办民办机器线索,家庭底线属性动作,机器家庭匹配初判,调剂初判,偏好专业数,数字媒体技术专业数,计算机类相关专业数,师范类相关专业数,医学护理排除专业数,高收费或超预算专业数,特殊限制待核专业数,专业明细行数,机器筛选价值层级,是否进入机器初筛观察池,保真核验层级,历史线索分层,同代码命中年份最大值,历史最高等位分差,历史最低等位分差,来源页码,版面列,组内完整专业清单索引,机器核验下一步,人工核验下一步,不得进入原因,下一步,专业组出现ID,稳定基座专业组筛选ID
K003,海南师范大学,K00321,21,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,1,V4-普通留存待了解,true,R2-P1页列集中核,H0-无同代码历史线索,0,,,201,right,1.52 地理科学类（自然地理与资源环境、地理信息科学：办学地点：桂林洋校区）[M-54da4eee2edc3223],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,G-d75ebf16b3f8fe4a,STABLEGROUP-9c0b2847d0cc1e3b
K038,海南洛桑旅游大学,K03802,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,0,0,0,0,0,0,1,1,V4-普通留存待了解,true,R1-P0整组先核,H0-无同代码历史线索,0,,,202,right,1.02 酒店管理（外语单科成绩不低于100[M-352277a409699375],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按P0优先核PDF原页结构、字段缺口和官网冲突。,G-45c54b8bf75bedc6,STABLEGROUP-47763271883754ad
K038,海南洛桑旅游大学,K03803,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,0,0,0,0,0,0,1,1,V4-普通留存待了解,true,R1-P0整组先核,H0-无同代码历史线索,0,,,202,right,1.03 烹饪与营养教育（外语单科成绩不低宇100分）K067 重庆邮电大学（公办）（重庆）[M-877ecdeaad42c0af],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按P0优先核PDF原页结构、字段缺口和官网冲突。,G-6f0fc345e48bd4ef,STABLEGROUP-c70d218deaeb735b
K073,长江师范学院,K07305,05,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,0,0,0,0,0,0,2,2,V4-普通留存待了解,true,R3-P2官网后人工确认,H0-无同代码历史线索,0,,,205,left,1.12 化学工程与工艺（不招色盲考生）[M-43b5e9551f1467ea]；2.13 园艺（不招色盲考生）[M-d30f872177033c22],先自动核高校官网/章程来源，再人工确认费用、校区、调剂范围。,官网只作辅证，不能替代湖北省招办计划。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,先自动核高校官网/章程来源，再人工确认费用、校区、调剂范围。,G-c0d04614a90cb52b,STABLEGROUP-1e4ed856f105b766
K073,长江师范学院,K07306,06,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,0,0,0,0,0,0,1,1,V4-普通留存待了解,true,R2-P1页列集中核,H0-无同代码历史线索,0,,,205,left,1.14 园林（不招色盲考生）[M-016f4e41e569a184],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,G-31e865590368bf2f,STABLEGROUP-88f9c75f990fe608
K075,西南政法大学,K07504,04,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,1,V4-普通留存待了解,true,R2-P1页列集中核,H0-无同代码历史线索,0,,,205,right,1.07 法学（联合学士学位；法学（西南政法大学）＋网络空间安全（重庆邮电大学）一、第二、第四联合学士学位项目，第学年在西南政法大学住宿就读，第三学年在重庆邮电大学住宿就读；办学地点：两江校区）[M-6486f6ab9834eca2],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,G-ac5ae5bb682a4cbc,STABLEGROUP-afd8807493e81582
K075,西南政法大学,K07505,05,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,4,V4-普通留存待了解,true,R2-P1页列集中核,H0-无同代码历史线索,0,,,205,right,1.08 法学（办学地点：两江校区）[M-8231174f4c1a94b3]；2.09 纪检监察（办学地点：两江校区）[M-43bffa4a35e1dfd8]；3.10 数字经济（办学地点：两江校区）[M-1bdc94aa498ddc78]；4.K0 76四川美术学院（公办）（重庆）[M-f7826fcaa84af016],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,G-d01a1e91b0f2c945,STABLEGROUP-4f005b1d45e668b9
K079,重庆工商大学,K07908,08,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,1,V4-普通留存待了解,true,R2-P1页列集中核,H0-无同代码历史线索,0,,,206,right,1.33 人文地理与城乡规划（办学地点：南岸校区）[M-a0b742317abeb0f2],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,G-d969419d47d8ac26,STABLEGROUP-ba10c11bae53d2c9
K152,西南科技大学,K15207,07,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,4,V4-普通留存待了解,true,R2-P1页列集中核,H0-无同代码历史线索,0,,,209,left,1.11 会计学（办学地点：青义校区）[M-0a394e69a6ae9f51]；2.12 信息管理与信息系统（办学地点：青义校区）[M-39bbe22f34fcdc1c]；3.13 法学（办学地点：青义校区）[M-367a9ca7c22bd91e]；4.14 应用心理学（办学地点：青义校区）[M-310e78070192a500],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,G-fbbe795528bd19fc,STABLEGROUP-d587cb15a5c21cfe
K153,成都信息工程大学,K15305,05,成都,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,1,V4-普通留存待了解,true,R2-P1页列集中核,H0-无同代码历史线索,0,,,209,right,1.12 环壞工程（卓越班；办学地点：航空港校区）[M-c24b5f54d855b402],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,G-36445ac5228aa637,STABLEGROUP-a321f13a4b7ed61a
K155,西华大学,K15506,06,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,17,V4-普通留存待了解,true,R2-P1页列集中核,H0-无同代码历史线索,0,,,210,left,1.17 化学（办学地点：郫都校区）[M-4ac0d9dfe3e6a603]；2.18 食品科学与工程（办学地点：郫都校[M-c17b3d58bd4dbe47]；3.19 电气工程及其自动化（办学地点：郫都校区）[M-9a1e785e94f982a3]；4.20 生物工程（办学地点：郫都校区）[M-7a4c03a80d137f43]；5.21 车辆工程（办学地点：郫都校区）[M-e1ca823f96bb0f70]；6.22 交通工程（办学地点：郫都校区）[M-8f4df62a7f99bd4a]；7.23 熊源与动力工程（办学地点：郫都校[M-f74a35eadf15a7ec]；8.24 發学与应用数学（办学地点：郫都校[M-3e095830ea3d639f]；9.25 水利水电工程（办学地点：郫都校区）[M-a2a9332ebc2a0fcc]；10.26 农业机械化及其自动化（办学地点：郫都校区）[M-7cf893851fedb4b7]；11.27 应用物理学（办学地点：郫都校区）[M-35ef6bf0017b8d6d]；12.28 生木工程（办学地点：郫都校区）[M-d31d44738403d2e4]；13.29 材料成型及控制工程（办学地点：郫都校区）[M-07e380454060839d]；14.30 电子信息类（通𠊿工程；信息工程；办孚地点：郫都校区）[M-64ea9e7d498cd6c4]；15.31 材料科学与工程（办学地点：郫都校[M-3ddadf05929ea0b4]；16.32 自动化（办学地点：郫都校区）[M-197051f7ddaff2bf]；17.33 储能科学与工程（办学地点：郫都校資高計考院校专业组及乏业代号区）[M-8c3aca6c43a440b9],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,G-bbcdd6f54be8c2c6,STABLEGROUP-6e06ffe7b4b291db
K156,四川农业大学,K15604,04,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,暂不判断-组内结构异常需先核页,0,0,0,0,0,0,0,1,V4-普通留存待了解,true,R1-P0整组先核,H0-无同代码历史线索,0,,,210,right,1.23 园林（办学地点：成都校区）K157 西昌学院（公办）（四川）[M-a24c1e02abb34ab0],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按P0优先核PDF原页结构、字段缺口和官网冲突。,G-801a974e6c5e4409,STABLEGROUP-4726e161fdc5f4a9
K265,安顺学院,K26508,08,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,暂不判断-组内结构异常需先核页,0,0,0,0,0,0,0,1,V4-普通留存待了解,true,R1-P0整组先核,H0-无同代码历史线索,0,,,215,right,1.08 地理信息科学K266贵州工程应用技术学院（公办）（贵州）[M-e34b505a73a0aa6a],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按P0优先核PDF原页结构、字段缺口和官网冲突。,G-038c84287e9dd708,STABLEGROUP-9b97229f534dcc91
K346,昆明理工大学,K34611,11,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,暂不判断-组内结构异常需先核页,0,0,0,0,0,0,0,2,V4-普通留存待了解,true,R1-P0整组先核,H0-无同代码历史线索,0,,,218,right,1.38 测控技术与仪器（办学地点：星贡校[M-75ddf8f7e84cc2be]；2.39 自动化（办学地点：呈贡校区）[M-12ec6ebf428471b0],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按P0优先核PDF原页结构、字段缺口和官网冲突。,G-6d260a36ed43f8ff,STABLEGROUP-bed47253a5b3f79b
K358,云南财经大学,K35807,07,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,1,V4-普通留存待了解,true,R2-P1页列集中核,H0-无同代码历史线索,0,,,220,right,1.29 管理科学（办学地点：龙泉路校区）[M-8cc498838254343b],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,专业组筛选视图未完成完整组内专业、PDF原页、湖北官方计划、学校官网/章程、家庭接受度和调剂范围闭环。,按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,G-d1ca0154e89e2204,STABLEGROUP-09c1033d89db2888
