第一轮候选ID,第一轮层级,建议梯度,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组内专业序号,专业代号OCR,专业名称及备注短摘,专业偏好方向,再选科目OCR候选,专业计划数OCR候选,学费OCR候选,字段缺口数,字段缺口字段,人工核验优先级,人工核验强度,是否必须100%人工核验,PDF原页核验状态,湖北官方系统核验状态,高校官网证据匹配状态,来源页码,版面列,专业行ID,专业组出现ID
R1GROUP-e9a7e4c1226389c9,S1-保底稳妥优先讨论,稳妥观察,C131,湖北汽车工业学院,C13107,1,59,人工智能（智能驾驶）GKAZA院校代号,计算机类相关,,46,5200,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,77,left,M-e022e8fa5c915330,G-c60fd32db2360718
R1GROUP-e9a7e4c1226389c9,S1-保底稳妥优先讨论,稳妥观察,C131,湖北汽车工业学院,C13107,2,60,电子信息科学与技术（汽车芯片）,,,43,5200,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,77,right,M-66a6c96752e440bc,G-c60fd32db2360718
R1GROUP-e9a7e4c1226389c9,S1-保底稳妥优先讨论,稳妥观察,C131,湖北汽车工业学院,C13107,3,61,智能测控工程（汽车智能测控）,,,48,5200,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,77,right,M-4b9d9db71e637b5b,G-c60fd32db2360718
R1GROUP-e9a7e4c1226389c9,S1-保底稳妥优先讨论,稳妥观察,C131,湖北汽车工业学院,C13107,4,62,电子信息工程（汽车电子工程）63（智能电网信息工程（汽车产业）,,,66,5200,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,77,right,M-1cef07ff4b22c9a0,G-c60fd32db2360718
R1GROUP-e9a7e4c1226389c9,S1-保底稳妥优先讨论,稳妥观察,C131,湖北汽车工业学院,C13107,5,64,电气工程及其自动化（汽车产业）,,,79,5200,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,77,right,M-b9692f3336f632cc,G-c60fd32db2360718
R1GROUP-e9a7e4c1226389c9,S1-保底稳妥优先讨论,稳妥观察,C131,湖北汽车工业学院,C13107,6,65,自动化（汽车产业）,,,82,5200,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,77,right,M-739c3748f1af43d6,G-c60fd32db2360718
R1GROUP-e9a7e4c1226389c9,S1-保底稳妥优先讨论,稳妥观察,C131,湖北汽车工业学院,C13107,7,66,机器人工程（汽车产业）,,,48,5200,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,77,right,M-9d5f0b3502551420,G-c60fd32db2360718
R1GROUP-e9a7e4c1226389c9,S1-保底稳妥优先讨论,稳妥观察,C131,湖北汽车工业学院,C13107,8,67,计算机科学与技术（智能软件）,计算机类相关,,49,5200,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,77,right,M-6c80adf580311506,G-c60fd32db2360718
R1GROUP-e9a7e4c1226389c9,S1-保底稳妥优先讨论,稳妥观察,C131,湖北汽车工业学院,C13107,9,68,计算机科学与技术（大数据技术）,计算机类相关,,244,5200,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,77,right,M-5bddebcd50feb72b,G-c60fd32db2360718
R1GROUP-e9a7e4c1226389c9,S1-保底稳妥优先讨论,稳妥观察,C131,湖北汽车工业学院,C13107,10,69,信息安全（智能汽车安全）,计算机类相关,,65,5200,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,77,right,M-0d56d3aa94ba06f9,G-c60fd32db2360718
R1GROUP-e9a7e4c1226389c9,S1-保底稳妥优先讨论,稳妥观察,C131,湖北汽车工业学院,C13107,11,70,智能科学与技术（智能网联）,计算机类相关,,66,5200,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,77,right,M-e82b18054b0ea501,G-c60fd32db2360718
R1GROUP-e9a7e4c1226389c9,S1-保底稳妥优先讨论,稳妥观察,C131,湖北汽车工业学院,C13107,12,71,智能科学与技术（智能汽车）,计算机类相关,,54,5200,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,77,right,M-58dc6a81dd16c9d8,G-c60fd32db2360718
R1GROUP-e9a7e4c1226389c9,S1-保底稳妥优先讨论,稳妥观察,C131,湖北汽车工业学院,C13107,13,72,智能无人系统技术（低空技术）,,,48,5200,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,77,right,M-655ec1115a7811d2,G-c60fd32db2360718
R1GROUP-e9a7e4c1226389c9,S1-保底稳妥优先讨论,稳妥观察,C131,湖北汽车工业学院,C13107,14,73,数学与应用数学（智能科学）,计算机类相关,,54,4000,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,77,right,M-4a0ece0eee9ba76c,G-c60fd32db2360718
R1GROUP-e9a7e4c1226389c9,S1-保底稳妥优先讨论,稳妥观察,C131,湖北汽车工业学院,C13107,15,74,数据科学与大数据技术,计算机类相关,［化学,63,5200,0,,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,77,right,M-4efc34fbf540cd09,G-c60fd32db2360718
R1GROUP-f5316eb2b9fc7324,S2-稳冲优先讨论,稳冲观察,A197,西北民族大学,A19717,1,22,电子信息工程（办学地点：榆中校区）,,化学,3,5600,0,,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,57,left,M-4f5e24dc8a0f4a78,G-fc81847787fdf794
R1GROUP-f5316eb2b9fc7324,S2-稳冲优先讨论,稳冲观察,A197,西北民族大学,A19717,2,23,电气工程及其自动化（办学地点：榆中校区）,,,2,5600,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,57,left,M-fb3e1dc846ad6da1,G-fc81847787fdf794
R1GROUP-f5316eb2b9fc7324,S2-稳冲优先讨论,稳冲观察,A197,西北民族大学,A19717,3,24,自动化（办学地点：榆中校区）,,,3,5600,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,57,left,M-05eedfbacafd1529,G-fc81847787fdf794
R1GROUP-f5316eb2b9fc7324,S2-稳冲优先讨论,稳冲观察,A197,西北民族大学,A19717,4,25,人工智能（办学地点：榆中校区）,计算机类相关,,2,5600,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,57,left,M-f370e04f41c46e10,G-fc81847787fdf794
R1GROUP-f5316eb2b9fc7324,S2-稳冲优先讨论,稳冲观察,A197,西北民族大学,A19717,5,26,通信工程（办学地点：榆中校区）,,化学,3,5600,0,,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,57,left,M-80902f0d520e0c02,G-fc81847787fdf794
R1GROUP-f750338ad93712a2,S1-保底稳妥优先讨论,稳妥观察,K578,天水师范大学,K57803,1,04,化学（师范类）,师范类相关,,2,5700,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,229,right,M-e2e7dccf73fc5f4a,G-5222b0d36a3b95c2
R1GROUP-f750338ad93712a2,S1-保底稳妥优先讨论,稳妥观察,K578,天水师范大学,K57803,2,05,数学与应用数学（师范类）,师范类相关,,3,5600,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,229,right,M-02639ec1927a08bd,G-5222b0d36a3b95c2
R1GROUP-f750338ad93712a2,S1-保底稳妥优先讨论,稳妥观察,K578,天水师范大学,K57803,3,06,材料成型及控制工程,,,3,5600,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,229,right,M-2b6732aa743288e6,G-5222b0d36a3b95c2
R1GROUP-f750338ad93712a2,S1-保底稳妥优先讨论,稳妥观察,K578,天水师范大学,K57803,4,07,测绘工程,,地理,3,5600,0,,P2-家庭费用调剂与三方闭环核,H2-自动官网核验后人工确认,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,229,right,M-4e11c765ffc71dec,G-5222b0d36a3b95c2
R1GROUP-f8815f92c7cdc556,S4-城市或历史待补观察,历史待补,K153,成都信息工程大学,K15306,1,13,大气科学（办学地点：航空港校区）,,,,6240,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,209,right,M-eb78e1c31fae9e22,G-e377a7e078e92213
R1GROUP-f8815f92c7cdc556,S4-城市或历史待补观察,历史待补,K153,成都信息工程大学,K15306,2,14,应用气象学（办学地点：航空港校区）,,,,6240,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,209,right,M-4d07d36dc438349c,G-e377a7e078e92213
R1GROUP-f8815f92c7cdc556,S4-城市或历史待补观察,历史待补,K153,成都信息工程大学,K15306,3,15,电子信息工程（办学地点：航空港校,,,,6240,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,209,right,M-8281eec06d651680,G-e377a7e078e92213
R1GROUP-f8815f92c7cdc556,S4-城市或历史待补观察,历史待补,K153,成都信息工程大学,K15306,4,16,通信工程（办学地点：航空港校区）,,,2,6240,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,209,right,M-38fceae625805a27,G-e377a7e078e92213
R1GROUP-f8815f92c7cdc556,S4-城市或历史待补观察,历史待补,K153,成都信息工程大学,K15306,5,17,集成电路设计与集成系统（办学地点：航空港校区）,,,2,6240,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,209,right,M-9bc8176e8a744551,G-e377a7e078e92213
R1GROUP-f8815f92c7cdc556,S4-城市或历史待补观察,历史待补,K153,成都信息工程大学,K15306,6,18,测绘工程（办学地点：航空港校区）,,,2,6240,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,209,right,M-64c9412f5ae649f9,G-e377a7e078e92213
R1GROUP-f8815f92c7cdc556,S4-城市或历史待补观察,历史待补,K153,成都信息工程大学,K15306,7,19,逻感科学与技术（办学地点：航空港校,,,2,6240,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,unmatched,209,right,M-912162e2ec586cf5,G-e377a7e078e92213
R1GROUP-f8815f92c7cdc556,S4-城市或历史待补观察,历史待补,K153,成都信息工程大学,K15306,8,20,光电信息科学与工程（办学地点：航空港校区）,,,2,6240,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,209,right,M-c7159e014f39d9d4,G-e377a7e078e92213
R1GROUP-f8815f92c7cdc556,S4-城市或历史待补观察,历史待补,K153,成都信息工程大学,K15306,9,21,包象技术与工程（办学地点：航空港校,,,2,6240,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,unmatched,209,right,M-946c01fc445f6eb2,G-e377a7e078e92213
R1GROUP-f8815f92c7cdc556,S4-城市或历史待补观察,历史待补,K153,成都信息工程大学,K15306,10,22,电气工程及其自动化（办学地点：航空港校区）,,,2,6240,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,209,right,M-117fada549583ed3,G-e377a7e078e92213
R1GROUP-f8815f92c7cdc556,S4-城市或历史待补观察,历史待补,K153,成都信息工程大学,K15306,11,23,自动化（办学地点：航空港校区）,,,2,6240,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,209,right,M-1e39bff3f35b543d,G-e377a7e078e92213
R1GROUP-f8815f92c7cdc556,S4-城市或历史待补观察,历史待补,K153,成都信息工程大学,K15306,12,24,机器人工程（办学地点：航空港校区）,,,2,6240,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,209,right,M-0aea883663b5fb39,G-e377a7e078e92213
R1GROUP-f8815f92c7cdc556,S4-城市或历史待补观察,历史待补,K153,成都信息工程大学,K15306,13,25,计算机科学与技术（办学地点：航空港校区）,计算机类相关,,2,6240,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,209,right,M-11e163bdfc3a6f22,G-e377a7e078e92213
R1GROUP-f8815f92c7cdc556,S4-城市或历史待补观察,历史待补,K153,成都信息工程大学,K15306,14,26,数字媒体技术（办学地点：航空港校,数字媒体技术,,2,6240,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,209,right,M-86d92f5ab218e665,G-e377a7e078e92213
R1GROUP-f8815f92c7cdc556,S4-城市或历史待补观察,历史待补,K153,成都信息工程大学,K15306,15,27,智能科学与技术（办学地点：航空港校,计算机类相关,,2,6240,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,209,right,M-58247d316dbd31bb,G-e377a7e078e92213
R1GROUP-f8815f92c7cdc556,S4-城市或历史待补观察,历史待补,K153,成都信息工程大学,K15306,16,28,软件工程（办学地点：航空港校区）,计算机类相关,,2,6240,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,209,right,M-fb563329ce0a0265,G-e377a7e078e92213
R1GROUP-f8815f92c7cdc556,S4-城市或历史待补观察,历史待补,K153,成都信息工程大学,K15306,17,29,信息安全（办学地点：航空港校区）,计算机类相关,,2,6240,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,209,right,M-e2879b097d059aee,G-e377a7e078e92213
R1GROUP-f8815f92c7cdc556,S4-城市或历史待补观察,历史待补,K153,成都信息工程大学,K15306,18,30,婆产与应用数学（办学地点：航空港校,,,,6240,2,再选科目；专业计划数,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,unmatched,209,right,M-026664ca0517a54d,G-e377a7e078e92213
R1GROUP-f8815f92c7cdc556,S4-城市或历史待补观察,历史待补,K153,成都信息工程大学,K15306,19,31,信息与计算科学（办学地点：航空港校区）,,,,6240,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,209,right,M-8aed30091b7482da,G-e377a7e078e92213
R1GROUP-f8815f92c7cdc556,S4-城市或历史待补观察,历史待补,K153,成都信息工程大学,K15306,20,32,密码科学与技术（办学地点：航空港校区）,计算机类相关,,2,6240,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,209,right,M-1658de39926b83b3,G-e377a7e078e92213
R1GROUP-f8815f92c7cdc556,S4-城市或历史待补观察,历史待补,K153,成都信息工程大学,K15306,21,33,人工智能（办学地点：航空港校区）,计算机类相关,,2,6240,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,209,right,M-f928884575f48530,G-e377a7e078e92213
R1GROUP-f8815f92c7cdc556,S4-城市或历史待补观察,历史待补,K153,成都信息工程大学,K15306,22,34,统计学（办学地点：龙泉校区）,,「化学,2,6240,0,,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,209,right,M-9fca06fa12968fc6,G-e377a7e078e92213
R1GROUP-f993862be2dccf96,S2-稳冲优先讨论,稳冲观察,H320,上饶师范学院,H32003,1,06,数据科学与大数据技术（不能准确在显示器上识别红、黄、兰、绿、紫各颜色中任何一种颜色的数码、字母者（不予录取）A◎A◎ZG院校专业组及专业代号,计算机类相关,［化学,2,4790,0,,P2-家庭费用调剂与三方闭环核,H2-自动官网核验后人工确认,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,157,right,M-714c0a095e82677b,G-18c7c3f4af6abe8d
