来源期号,来源PDF_SHA256,数据阶段,最终可用,核验状态,专业核验任务ID,候选V3入口ID,复核批次,入口类型,院校代码,院校名称OCR,2026院校专业组代码,专业组出现ID,来源页码,私有页图证据编号,专业明细来源,专业行来源,专业行ID,专业组内专业序号,专业代号OCR,专业名称及备注OCR,再选科目OCR候选,专业计划数OCR候选,专业计划数是否纯数字,学费OCR候选,学费OCR数字候选,学费是否纯数字,专业偏好方向,专业风险类型,专业字段完整性标记,专业行结构异常数,专业行高严重结构异常数,逐专业复核优先级,机器专业接受度初判,机器阻断或待核原因,调剂影响初判,PDF专业代号确认值,PDF专业名称确认值,PDF计划数确认值,PDF学费确认值,PDF选科确认值,湖北官方系统确认值,高校官网章程确认值,家庭接受度人工结论,调剂影响人工结论,私有证据编号,字段核验状态,是否阻断组升级,可进入最终专业列表,下一步
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-d788eba448865097,V3-07ae14d1db20edeb,B1-数字媒体技术优先核页,家庭筛选扩展,C108,江汉大学,C10820,G-facec610841ca140,70,page-070,family_fit_full_ocr,family_fit_major_detail,M-6e01e1645d19ebfd,2,AA,柔性电子学（面向武汉）,,51,是,37,37,是,,,missing_subject_candidate,1,1,P0-逐专业必须核页,待了解-未命中当前偏好方向,专业行存在高严重结构异常,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-0c48a31c6bd61ae2,V3-07ae14d1db20edeb,B1-数字媒体技术优先核页,家庭筛选扩展,C108,江汉大学,C10820,G-facec610841ca140,70,page-070,family_fit_full_ocr,family_fit_major_detail,M-e99202b2e2728622,3,AB,电子信息工程（面向武汉）,,,否,5200,5200,是,,,missing_subject_candidate;missing_plan_count_candidate,0,0,P0-逐专业必须核页,待了解-未命中当前偏好方向,计划数字段非纯数字或缺失,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-67589aeba5790ef3,V3-07ae14d1db20edeb,B1-数字媒体技术优先核页,家庭筛选扩展,C108,江汉大学,C10820,G-facec610841ca140,70,page-070,family_fit_full_ocr,family_fit_major_detail,M-cc636083a3433325,4,AC,人工智能（面向武汉）,,,否,5200,5200,是,计算机类相关,,missing_subject_candidate;missing_plan_count_candidate,0,0,P0-逐专业必须核页,优先了解-命中当前偏好方向,计划数字段非纯数字或缺失,主动填报优先专业候选,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-eb862279c7937121,V3-07ae14d1db20edeb,B1-数字媒体技术优先核页,家庭筛选扩展,C108,江汉大学,C10820,G-facec610841ca140,70,page-070,family_fit_full_ocr,family_fit_major_detail,M-916f5239ec5a0593,5,AD,数据科学与大数据技术（面向武汉）,,23,是,5200,5200,是,计算机类相关,,missing_subject_candidate,0,0,P0-逐专业必须核页,优先了解-命中当前偏好方向,未触发自动阻断；仍需原PDF和官方来源核验,主动填报优先专业候选,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-13c9f19ef5cf6229,V3-07ae14d1db20edeb,B1-数字媒体技术优先核页,家庭筛选扩展,C108,江汉大学,C10820,G-facec610841ca140,70,page-070,family_fit_full_ocr,family_fit_major_detail,M-f9c56d652fbb33cd,6,AE,计算机科学与技术（智能与软件实验班；面向武汉）,,23,是,5200,5200,是,计算机类相关,,missing_subject_candidate,0,0,P0-逐专业必须核页,优先了解-命中当前偏好方向,未触发自动阻断；仍需原PDF和官方来源核验,主动填报优先专业候选,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-0a0499a1d484c800,V3-07ae14d1db20edeb,B1-数字媒体技术优先核页,家庭筛选扩展,C108,江汉大学,C10820,G-facec610841ca140,70,page-070,family_fit_full_ocr,family_fit_major_detail,M-30ddedf35876cad1,7,AF,智能制造工程（智慧能源装备；面向武,,25,是,5200,5200,是,,,missing_subject_candidate,0,0,P0-逐专业必须核页,待了解-未命中当前偏好方向,未触发自动阻断；仍需原PDF和官方来源核验,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-7bbc9642c9211ea8,V3-07ae14d1db20edeb,B1-数字媒体技术优先核页,家庭筛选扩展,C108,江汉大学,C10820,G-facec610841ca140,70,page-070,family_fit_full_ocr,family_fit_major_detail,M-97356b83d76caabd,8,AG,自动化（面向武汉）,,50,是,5200,5200,是,,,missing_subject_candidate,0,0,P0-逐专业必须核页,待了解-未命中当前偏好方向,未触发自动阻断；仍需原PDF和官方来源核验,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-dc81d2a6ff397d5e,V3-07ae14d1db20edeb,B1-数字媒体技术优先核页,家庭筛选扩展,C108,江汉大学,C10820,G-facec610841ca140,70,page-070,family_fit_full_ocr,family_fit_major_detail,M-d5bfdfacbf80256f,9,AH,［ 机械设计制造及其自动化（面向武汉）,,50,是,30,30,是,,,missing_subject_candidate,1,1,P0-逐专业必须核页,待了解-未命中当前偏好方向,专业行存在高严重结构异常,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-abc003d09a490569,V3-07ae14d1db20edeb,B1-数字媒体技术优先核页,家庭筛选扩展,C108,江汉大学,C10820,G-facec610841ca140,70,page-070,family_fit_full_ocr,family_fit_major_detail,M-0892ad4e5c518719,10,AJ,新能源汽车工程（面向武汉）,,,否,40,40,是,,,missing_subject_candidate;missing_plan_count_candidate,1,1,P0-逐专业必须核页,待了解-未命中当前偏好方向,计划数字段非纯数字或缺失；专业行存在高严重结构异常,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-97327cfef15f5204,V3-07ae14d1db20edeb,B1-数字媒体技术优先核页,家庭筛选扩展,C108,江汉大学,C10820,G-facec610841ca140,70,page-070,family_fit_full_ocr,family_fit_major_detail,M-ec0d83fb4e950a93,11,AK,材料成型及控制工程（模具数字设计：面向武汉）C109 武汉工程大学（公办）（湖北）,,,否,17,17,是,,,missing_subject_candidate;missing_plan_count_candidate,2,2,P0-逐专业必须核页,待了解-未命中当前偏好方向,计划数字段非纯数字或缺失；专业行存在高严重结构异常,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-6e26e9f8f1a5d205,V3-d7bb78828fdbb602,B1-数字媒体技术优先核页,家庭筛选扩展,C133,湖北师范大学,C13310,G-4b176ed1a76f733b,78,page-078,family_fit_full_ocr,family_fit_major_detail,M-085244b88db3ff3f,1,41,统计学,化学,73,是,5200,5200,是,,,low_ocr_confidence,1,0,P0-逐专业必须核页,待了解-未命中当前偏好方向,未触发自动阻断；仍需原PDF和官方来源核验,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-0bf87bdedd6201d8,V3-d7bb78828fdbb602,B1-数字媒体技术优先核页,家庭筛选扩展,C133,湖北师范大学,C13310,G-4b176ed1a76f733b,78,page-078,family_fit_full_ocr,family_fit_major_detail,M-45f1ec8a7509a178,2,42,光电信息科学与工程,,30,是,5200,5200,是,,,missing_subject_candidate,0,0,P0-逐专业必须核页,待了解-未命中当前偏好方向,未触发自动阻断；仍需原PDF和官方来源核验,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-526e7110ff48da98,V3-d7bb78828fdbb602,B1-数字媒体技术优先核页,家庭筛选扩展,C133,湖北师范大学,C13310,G-4b176ed1a76f733b,78,page-078,family_fit_full_ocr,family_fit_major_detail,M-ef103d2243811cbd,3,43,集成电路设计与集成系统,,33,是,5200,5200,是,,,missing_subject_candidate,0,0,P0-逐专业必须核页,待了解-未命中当前偏好方向,未触发自动阻断；仍需原PDF和官方来源核验,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-324aae2b70432ff4,V3-d7bb78828fdbb602,B1-数字媒体技术优先核页,家庭筛选扩展,C133,湖北师范大学,C13310,G-4b176ed1a76f733b,78,page-078,family_fit_full_ocr,family_fit_major_detail,M-db5a957c8b09eec6,4,44,化学（非师范）,,31,是,4000,4000,是,师范类相关,,missing_subject_candidate;low_ocr_confidence,1,0,P0-逐专业必须核页,优先了解-命中当前偏好方向,未触发自动阻断；仍需原PDF和官方来源核验,主动填报优先专业候选,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-3b41f4a4f0248771,V3-d7bb78828fdbb602,B1-数字媒体技术优先核页,家庭筛选扩展,C133,湖北师范大学,C13310,G-4b176ed1a76f733b,78,page-078,family_fit_full_ocr,family_fit_major_detail,M-c219be84777b0826,5,45,应用化学,,34,是,5200,5200,是,,,missing_subject_candidate,0,0,P0-逐专业必须核页,待了解-未命中当前偏好方向,未触发自动阻断；仍需原PDF和官方来源核验,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-3d07cad71b8d319c,V3-d7bb78828fdbb602,B1-数字媒体技术优先核页,家庭筛选扩展,C133,湖北师范大学,C13310,G-4b176ed1a76f733b,78,page-078,family_fit_full_ocr,family_fit_major_detail,M-750651ccb4be770c,6,46,化学工程与工艺,,38,是,5200,5200,是,,,missing_subject_candidate,0,0,P0-逐专业必须核页,待了解-未命中当前偏好方向,未触发自动阻断；仍需原PDF和官方来源核验,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-c3327591ff5babe9,V3-d7bb78828fdbb602,B1-数字媒体技术优先核页,家庭筛选扩展,C133,湖北师范大学,C13310,G-4b176ed1a76f733b,78,page-078,family_fit_full_ocr,family_fit_major_detail,M-3638cfaf7984e537,7,47,环境工程資富計李院校及专业代号,,59,是,5200,5200,是,,,missing_subject_candidate,1,0,P0-逐专业必须核页,待了解-未命中当前偏好方向,未触发自动阻断；仍需原PDF和官方来源核验,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-1b654bf6479dc5a2,V3-d7bb78828fdbb602,B1-数字媒体技术优先核页,家庭筛选扩展,C133,湖北师范大学,C13310,G-4b176ed1a76f733b,78,page-078,family_fit_full_ocr,family_fit_major_detail,M-c2a5931ce553aa87,8,48,食品科学与工程,耍求,24,是,4000,4000,是,,,,0,0,P0-逐专业必须核页,待了解-未命中当前偏好方向,未触发自动阻断；仍需原PDF和官方来源核验,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-76c6f9a6b3dbaaac,V3-d7bb78828fdbb602,B1-数字媒体技术优先核页,家庭筛选扩展,C133,湖北师范大学,C13310,G-4b176ed1a76f733b,78,page-078,family_fit_full_ocr,family_fit_major_detail,M-459d7b6e15772db9,9,49,电气工程及其自动化,,43,是,5200,5200,是,,,missing_subject_candidate,0,0,P0-逐专业必须核页,待了解-未命中当前偏好方向,未触发自动阻断；仍需原PDF和官方来源核验,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-4edebbadf885624b,V3-d7bb78828fdbb602,B1-数字媒体技术优先核页,家庭筛选扩展,C133,湖北师范大学,C13310,G-4b176ed1a76f733b,78,page-078,family_fit_full_ocr,family_fit_major_detail,M-3812b835e36089ea,10,50,自动化,,20,是,53,53,是,,,missing_subject_candidate,1,1,P0-逐专业必须核页,待了解-未命中当前偏好方向,专业行存在高严重结构异常,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-bae9dda35f08e1d0,V3-d7bb78828fdbb602,B1-数字媒体技术优先核页,家庭筛选扩展,C133,湖北师范大学,C13310,G-4b176ed1a76f733b,78,page-078,family_fit_full_ocr,family_fit_major_detail,M-84cbf4fe12f920bf,11,51,计算机科学与技术,,20,是,5200,5200,是,计算机类相关,,missing_subject_candidate,0,0,P0-逐专业必须核页,优先了解-命中当前偏好方向,未触发自动阻断；仍需原PDF和官方来源核验,主动填报优先专业候选,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_candidate_v3_b0_b1_review_pack,false,pending_b0_b1_major_review,MPK-e4ffb2ee48ae9480,V3-d7bb78828fdbb602,B1-数字媒体技术优先核页,家庭筛选扩展,C133,湖北师范大学,C13310,G-4b176ed1a76f733b,78,page-078,family_fit_full_ocr,family_fit_major_detail,M-8ae852c05e1e85e1,12,52,通信工程,,33,是,4000,4000,是,,,missing_subject_candidate,0,0,P0-逐专业必须核页,待了解-未命中当前偏好方向,未触发自动阻断；仍需原PDF和官方来源核验,可作为调剂接受度待家庭判断专业,,,,,,,,,,,pending,是,false,逐专业回看第19期原PDF，并与湖北官方系统、省招办计划、高校章程交叉核验；再由家庭确认接受度。
