来源期号,来源PDF_SHA256,数据阶段,最终可用,复核状态,复核任务ID,复核对象类型,字段类别,字段名称,关联类型,关联原候选,院校代码,院校名称,2026院校专业组代码,专业组出现ID,专业行ID,组内序号,专业代号,专业名称及备注,来源页码,页图文件名,证据来源,OCR原值,OCR风险提示,原PDF人工确认值,湖北官方系统确认值,高校官网/章程确认值,家庭确认值,私有证据编号,核验责任阶段,字段核验状态,是否阻断候选升级,复核优先级,下一步
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-47bd9a404601e3f5,专业字段,专业明细,专业代号,同页相邻风险组,武汉体育学院 C10703/C10704 同页边界复核,C107,武汉体育学院,C10705,,,1,15,康复治疗学（中外合作办学）,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,15,风险类型:中外合作或高收费；医学/护理等排除方向；学费超过当前上限；阻断原因:命中医学/护理等当前明确排除方向；风险说明:中外合作或高收费；医学/护理等排除方向；学费超过当前上限；页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核专业代号是否准确,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-e9fe583628022248,专业字段,专业明细,专业名称,同页相邻风险组,武汉体育学院 C10703/C10704 同页边界复核,C107,武汉体育学院,C10705,,,1,15,康复治疗学（中外合作办学）,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,康复治疗学（中外合作办学）,风险类型:中外合作或高收费；医学/护理等排除方向；学费超过当前上限；阻断原因:命中医学/护理等当前明确排除方向；风险说明:中外合作或高收费；医学/护理等排除方向；学费超过当前上限；页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核专业名称和方向备注是否准确,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-f526c60f1439d26f,专业字段,专业明细,专业接受度,同页相邻风险组,武汉体育学院 C10703/C10704 同页边界复核,C107,武汉体育学院,C10705,,,1,15,康复治疗学（中外合作办学）,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,默认不能接受,风险类型:中外合作或高收费；医学/护理等排除方向；学费超过当前上限；阻断原因:命中医学/护理等当前明确排除方向；风险说明:中外合作或高收费；医学/护理等排除方向；学费超过当前上限；页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,由家庭确认可接受、勉强接受或不能接受,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-de110a30c8b77624,专业字段,专业明细,再选科目,同页相邻风险组,武汉体育学院 C10703/C10704 同页边界复核,C107,武汉体育学院,C10705,,,1,15,康复治疗学（中外合作办学）,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,化学,风险类型:中外合作或高收费；医学/护理等排除方向；学费超过当前上限；阻断原因:命中医学/护理等当前明确排除方向；风险说明:中外合作或高收费；医学/护理等排除方向；学费超过当前上限；页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核再选科目是否匹配化学、地理组合,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-189f18ace0f9f7c0,专业字段,专业明细,备注/限制,同页相邻风险组,武汉体育学院 C10703/C10704 同页边界复核,C107,武汉体育学院,C10705,,,1,15,康复治疗学（中外合作办学）,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,康复治疗学（中外合作办学）,风险类型:中外合作或高收费；医学/护理等排除方向；学费超过当前上限；阻断原因:命中医学/护理等当前明确排除方向；风险说明:中外合作或高收费；医学/护理等排除方向；学费超过当前上限；页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核校区、语种、单科、体检、合作办学、专项等备注,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-fb4edaf26aa84872,专业字段,专业明细,学费,同页相邻风险组,武汉体育学院 C10703/C10704 同页边界复核,C107,武汉体育学院,C10705,,,1,15,康复治疗学（中外合作办学）,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,48000,风险类型:中外合作或高收费；医学/护理等排除方向；学费超过当前上限；阻断原因:命中医学/护理等当前明确排除方向；风险说明:中外合作或高收费；医学/护理等排除方向；学费超过当前上限；页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核学费是否为正常学费且不超过家庭上限,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-badbe41510d4a242,专业字段,专业明细,计划数,同页相邻风险组,武汉体育学院 C10703/C10704 同页边界复核,C107,武汉体育学院,C10705,,,1,15,康复治疗学（中外合作办学）,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,7,风险类型:中外合作或高收费；医学/护理等排除方向；学费超过当前上限；阻断原因:命中医学/护理等当前明确排除方向；风险说明:中外合作或高收费；医学/护理等排除方向；学费超过当前上限；页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核招生计划数是否准确,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-bc374ea9be6a3fef,专业字段,专业明细,调剂影响,同页相邻风险组,武汉体育学院 C10703/C10704 同页边界复核,C107,武汉体育学院,C10705,,,1,15,康复治疗学（中外合作办学）,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,是,风险类型:中外合作或高收费；医学/护理等排除方向；学费超过当前上限；阻断原因:命中医学/护理等当前明确排除方向；风险说明:中外合作或高收费；医学/护理等排除方向；学费超过当前上限；页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,判断该专业是否会影响本组服从调剂,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_group_evidence_review,FR-2391b03451d1824a,专业组字段,专业组,PDF原页,同页相邻风险组,武汉体育学院 C10703/C10704 同页边界复核,C107,武汉体育学院,C10705,,,,,,69,page-069.png,page_visual_review_seed,69,中外合作或高收费；医学/护理等排除方向；学费超过当前上限；原PDF页人工核验；湖北官方系统/省招办计划核验；高校官网/招生章程核验；家庭逐专业接受度核验；组内调剂结论；三年投档稳定性复核；页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,回看第19期原PDF页，确认页码、栏位、组号和组内范围,pending,是,P1-字段高优先核,回看第19期原PDF页；再用湖北官方系统、省招办计划和高校章程交叉核验。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_group_evidence_review,FR-dfb39cb152e9bf9d,专业组字段,专业组,专业组代码,同页相邻风险组,武汉体育学院 C10703/C10704 同页边界复核,C107,武汉体育学院,C10705,,,,,,69,page-069.png,page_visual_review_seed,C10705,中外合作或高收费；医学/护理等排除方向；学费超过当前上限；原PDF页人工核验；湖北官方系统/省招办计划核验；高校官网/招生章程核验；家庭逐专业接受度核验；组内调剂结论；三年投档稳定性复核；页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核院校专业组代码是否与第19期和官方系统一致,pending,是,P1-字段高优先核,回看第19期原PDF页；再用湖北官方系统、省招办计划和高校章程交叉核验。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_group_evidence_review,FR-c1055e1d8b5f4b0a,专业组字段,专业组,专业组边界,同页相邻风险组,武汉体育学院 C10703/C10704 同页边界复核,C107,武汉体育学院,C10705,,,,,,69,page-069.png,page_visual_review_seed,1,中外合作或高收费；医学/护理等排除方向；学费超过当前上限；原PDF页人工核验；湖北官方系统/省招办计划核验；高校官网/招生章程核验；家庭逐专业接受度核验；组内调剂结论；三年投档稳定性复核；页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核该专业组下全部专业是否完整，尤其是跨页、同校相邻组和0明细组,pending,是,P1-字段高优先核,回看第19期原PDF页；再用湖北官方系统、省招办计划和高校章程交叉核验。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_group_evidence_review,FR-00093c9d6aba7c7c,专业组字段,专业组,历史投档线,同页相邻风险组,武汉体育学院 C10703/C10704 同页边界复核,C107,武汉体育学院,C10705,,,,,,69,page-069.png,page_visual_review_seed,false,中外合作或高收费；医学/护理等排除方向；学费超过当前上限；原PDF页人工核验；湖北官方系统/省招办计划核验；高校官网/招生章程核验；家庭逐专业接受度核验；组内调剂结论；三年投档稳定性复核；页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,确认2026专业组是否能沿用2023-2025历史投档线参照,pending,是,P1-字段高优先核,回看第19期原PDF页；再用湖北官方系统、省招办计划和高校章程交叉核验。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_group_evidence_review,FR-8a34cbbf8f5fcd36,专业组字段,专业组,家庭接受度,同页相邻风险组,武汉体育学院 C10703/C10704 同页边界复核,C107,武汉体育学院,C10705,,,,,,69,page-069.png,page_visual_review_seed,pending_family_acceptance_review,中外合作或高收费；医学/护理等排除方向；学费超过当前上限；原PDF页人工核验；湖北官方系统/省招办计划核验；高校官网/招生章程核验；家庭逐专业接受度核验；组内调剂结论；三年投档稳定性复核；页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,确认组内全部专业是否能接受,pending,是,P1-字段高优先核,回看第19期原PDF页；再用湖北官方系统、省招办计划和高校章程交叉核验。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_group_evidence_review,FR-154dd4b9ded0ffd6,专业组字段,专业组,湖北官方系统/省招办计划,同页相邻风险组,武汉体育学院 C10703/C10704 同页边界复核,C107,武汉体育学院,C10705,,,,,,69,page-069.png,page_visual_review_seed,pending_hubei_official_plan_review,中外合作或高收费；医学/护理等排除方向；学费超过当前上限；原PDF页人工核验；湖北官方系统/省招办计划核验；高校官网/招生章程核验；家庭逐专业接受度核验；组内调剂结论；三年投档稳定性复核；页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,登录湖北官方系统或使用省招办计划核对专业组和计划,pending,是,P1-字段高优先核,回看第19期原PDF页；再用湖北官方系统、省招办计划和高校章程交叉核验。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_group_evidence_review,FR-c70091b9dbd63bb7,专业组字段,专业组,调剂结论,同页相邻风险组,武汉体育学院 C10703/C10704 同页边界复核,C107,武汉体育学院,C10705,,,,,,69,page-069.png,page_visual_review_seed,pending_transfer_decision,中外合作或高收费；医学/护理等排除方向；学费超过当前上限；原PDF页人工核验；湖北官方系统/省招办计划核验；高校官网/招生章程核验；家庭逐专业接受度核验；组内调剂结论；三年投档稳定性复核；页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,确认是否可以服从该院校专业组内调剂,pending,是,P1-字段高优先核,回看第19期原PDF页；再用湖北官方系统、省招办计划和高校章程交叉核验。
