来源期号,来源PDF_SHA256,数据阶段,优先方向,综合风险等级,本专业OCR风险等级,本专业风险类型,专业组风险类型,院校代码,院校名称OCR,院校专业组代码,专业组号,来源页码,专业代号OCR,专业名称及备注OCR,再选科目OCR候选,专业计划数OCR候选,学费OCR候选,学费OCR数字候选,偏好和风险标签,字段完整性标记,候选池V1命中,样本学校命中,核验状态,最终可用,下一步
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,未触发硬风险,,学费超过当前上限,H224,闽江大学,H22403,03,148,06,人工智能,化学,,5040,5040,priority_2_computer,missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,未触发硬风险,,学费超过当前上限,H224,闽江大学,H22403,03,148,07,数据科学与大数据技术,,,5040,5040,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,未触发硬风险,,学费超过当前上限,H227,泉州师范学院,H22704,04,148,17,人工智能（办学地点：泉州主校区）,,,5040,5040,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,未触发硬风险,,学费超过当前上限,H228,闽南师范大学,H22807,07,149,16,人工智能（办学地点：圆山校区）,,4,5460,5460,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,未触发硬风险,,学费超过当前上限,H228,闽南师范大学,H22807,07,149,17,软件工程（一、二年学费5040元/生•学年，三、四年学费 13360元/生•学年；办学地点：圆山校区）,,4,9200,9200,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,未触发硬风险,,学费超过当前上限,H228,闽南师范大学,H22807,07,149,18,数据科学与大数据技术（办学地点：圆,,3,5460,5460,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,硬风险,学费超过当前上限,学费超过当前上限,H229,厦门理工学院,H22902,02,149,05,软件工程（一、、二学年5460元，三、四学年16000元）,,2,5460,5460,priority_2_computer;tuition_over_15000,missing_subject_candidate;tuition_over_15000,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,未触发硬风险,,学费超过当前上限,H231,龙岩学院,H23103,03,149,08,软件工程（一、三年級5040元/年，三、H232 福建商学院（公办）（福建）,,2,,,priority_2_computer,missing_subject_candidate;missing_tuition_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,硬风险,医学/护理等排除方向；学费超过当前上限,医学/护理等排除方向；学费超过当前上限,H266,厦门华厦学院,H26602,02,149,10,物联网工程卫制药工程,,,［31000,31000,priority_2_computer;rejected_medical,missing_subject_candidate;missing_plan_count_candidate;tuition_not_plain_number,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,硬风险,学费超过当前上限,学费超过当前上限,H271,厦门工学院,H27102,02,149,05,软件工程,,2,41000,41000,priority_2_computer,missing_subject_candidate;low_ocr_confidence,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,硬风险,学费超过当前上限,学费超过当前上限,H271,厦门工学院,H27102,02,149,06,数据科学与大数据技术,化学,6,35000,35000,priority_2_computer,,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,硬风险,中外合作或高收费；学费超过当前上限,中外合作或高收费；学费超过当前上限,H271,厦门工学院,H27103,03,149,07,软件工程（中外合作办学）,,3,60000,60000,priority_2_computer;high_fee_or_coop,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,硬风险,中外合作或高收费；学费超过当前上限,中外合作或高收费；学费超过当前上限,H271,厦门工学院,H27103,03,149,08,数据科学与大数据技术（中外合作办H272 阳光学院（民办）（福建）K◎zG完校专业组及专业代号,,3,60000,60000,priority_2_computer;high_fee_or_coop,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,硬风险,学费超过当前上限,学费超过当前上限,H272,阳光学院,H27203,03,150,23,人工智能（第一学年在福州滨海校区培养，第二至第四学年培养地点以学校当年规划为准）,,,34000,34000,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,硬风险,学费超过当前上限,学费超过当前上限,H272,阳光学院,H27203,03,150,25,计算机科学与技术（第一学年在福州滨海校区培养，第二至第四学年培养地点以学校当年规划为准）,,1,34000,34000,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,硬风险,学费超过当前上限,学费超过当前上限,H272,阳光学院,H27203,03,150,26,软件工程（第一学年在福州滨海校区培养，第二至第四学年培养地点苡孚校当年规划为准）,,1,31000,31000,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,硬风险,学费超过当前上限,学费超过当前上限,H272,阳光学院,H27203,03,150,27,网络工程（第一学年在福州滨海校区培养，第二至第四学年培养地点苡学校当年规划为准）,,2,31000,31000,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,硬风险,学费超过当前上限,学费超过当前上限,H272,阳光学院,H27203,03,150,28,物联网工程（第一学年在福州滨海校区培养，第二至第四学年培养地点以学校当年规划为准）,,2,34000,34000,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,硬风险,学费超过当前上限,学费超过当前上限,H272,阳光学院,H27203,03,150,30,数据科学与大数据技术（第一学年在福州滨海校区培养，第二至第四学年培养地点以学校当年规划为准）,,2,34000,34000,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,硬风险,学费超过当前上限,学费超过当前上限,H273,厦门大学嘉庚学院,H27308,08,150,29,物联网工程（办学地点：厦门大学漳州校区）,,2,23000,23000,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,硬风险,学费超过当前上限,学费超过当前上限,H275,集美大学诚毅学院,H27505,05,151,20,物联网工程（办学地点：福建厦门）,,2,23000,23000,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,硬风险,学费超过当前上限,学费超过当前上限,H276,福建师范大学协和学院,H27603,03,151,07,计算机科学与技术,,,20000,20000,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,硬风险,学费超过当前上限,学费超过当前上限,H276,福建师范大学协和学院,H27603,03,151,08,网络工程,,,20000,20000,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,硬风险,学费超过当前上限,学费超过当前上限,H276,福建师范大学协和学院,H27603,03,151,10,智能科学与技术H277 福州外语外贸学院（民办）（福建）,,,20000,20000,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,硬风险,学费超过当前上限,语种或单科限制；学费超过当前上限,H277,福州外语外贸学院,H27702,02,151,19,大数据管理与应用（第一学年在滨海校区培养，第二至第四学年在长乐校区培养）,,,34280,34280,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,硬风险,学费超过当前上限,学费超过当前上限,H278,泉州信息工程学院,H27803,03,151,12,软件工程H279 福州理工学院（民办）（福建）,,3,29800,29800,priority_2_computer,missing_subject_candidate;low_ocr_confidence,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,硬风险,硬风险,学费超过当前上限,学费超过当前上限,H279,福州理工学院,H27903,03,151,12,计算机科学与技术（办学地点：连江校,,3,33500,33500,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
