来源期号,来源PDF_SHA256,数据阶段,最终可用,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,专业组标题OCR原文,来源页码,版面列,专业组标题行号,专业组标题y,OCR专业行数,再选科目OCR候选,人数OCR候选,学费OCR候选,偏好和风险标签,字段完整性标记,候选池V1命中,样本学校命中,核验状态,备注
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H671,邵阳学院,H67102,02,H67102/邵阳学院第02组,181,right,163,0.796341,2,不限；化学,5；2,5000,priority_2_computer;tuition_over_15000,plan_count_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,F671,邵阳学院,F67103,03,F67103/ 邵阳学院第 03 组,181,right,167,0.747093,6,「化学；化学,2；11；3；22,7500,rejected_medical;tuition_over_15000,plan_count_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H671,邵阳学院,H67105,05,H67105 邵阳学院第 05组,181,right,176,0.613372,10,「化学,2；3；11,5900,tuition_over_15000,plan_count_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H672,怀化学院,H67202,02,FH67202 |怀化学院第 02组,181,right,191,0.408430,5,「化学,2；3；21,4800；4000；5900,body_or_exam_limit;priority_2_computer;priority_3_teacher;tuition_over_15000,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H673,湖南文理学院,H67303,03,H67303湖南文理学院第03组,181,right,199,0.309593,2,化学,3,3600；5900,body_or_exam_limit;tuition_over_15000,tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,T673,湖南文理学院,T67304,04,T67304 湖南文理学院第04组,181,right,210,0.188953,2,,3；4,4000,priority_3_teacher;tuition_over_15000,missing_subject_candidate;plan_count_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H673,湖南文理学院,H67305,05,H67305湖南文理学院第05组,181,right,220,0.069767,2,不限；X；U；耍求,N；人数；4,貢亮；部岑；年；学费；（）；18000,high_fee_or_coop;tuition_over_15000,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H673,湖南文理学院,H67306,06,H67306湖南文理学院第06组,182,left,26,0.751429,1,,7,18000,high_fee_or_coop;language_or_single_subject;tuition_over_15000,missing_subject_candidate;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H674,湖南科技学院,H67404,04,H67404 湖南科技学院第04组,182,left,33,0.671429,8,,2；25；4；5；6；32；15,4500；5900；3600；4000,body_or_exam_limit;priority_3_teacher;tuition_over_15000,missing_subject_candidate;plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H676,湖南工商大学,H67604,04,H67604湖南工商大学第 04 组,182,left,46,0.497093,6,不限,3；2；14,5000,tuition_over_15000,plan_count_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H676,湖南工商大学,H67605,05,H67605湖南工商大学第 05组,182,left,56,0.383673,5,化学,2；3,5900,priority_2_computer;tuition_over_15000,plan_count_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H676,湖南工商大学,H67606,06,H67606 湖南工商大学第 06组,182,left,63,0.296327,3,不限,84,45000；38500；43000,high_fee_or_coop;language_or_single_subject;tuition_over_15000,tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H677,南华大学,H67702,02,H67702 南华大学第 02组,182,left,74,0.139535,2,不限,2；80,5000,tuition_over_15000,plan_count_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H677,南华大学,H67703,03,H67703 南华大学第 03组,182,left,77,0.101633,35,化学；頂选,2；人数；53；4,5900；学费；（元）；2；4；4500；3600；7500,priority_2_computer;rejected_medical;tuition_over_15000,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H678,长沙学院,H67803,03,H67803/ 长沙学院第 03组,182,right,192,0.219477,1,不限,18,5900,tuition_over_15000,tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H678,长沙学院,H67804,04,H67804/长沙学院第 04组,182,right,194,0.193314,5,不限,2；5；4；26,4500；5000,language_or_single_subject;tuition_over_15000,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H678,长沙学院,H67805,05,TH67805 长沙学院第 05 组,182,right,201,0.106105,6,化学；再选；科目；要求；化和,4；人数；2；5,5900；年；学费；（）,body_or_exam_limit;tuition_over_15000,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H678,长沙学院,H67806,06,H67806/长沙学院第06 组,183,left,13,0.745528,1,生；不限,5；65；8,5900,body_or_exam_limit;tuition_over_15000,plan_count_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H679,湖南工程学院,H67902,02,H67902/湖南工程学院第02组,183,left,19,0.685068,4,［化学,2；51,5900；5000；4500,language_or_single_subject;priority_2_computer;tuition_over_15000,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H679,湖南工程学院,H67903,03,H67903湖南工程学院第 03组,183,left,25,0.621951,18,化学,2；4；6,5900,priority_2_computer;tuition_over_15000,plan_count_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H679,湖南工程学院,H67904,04,H67904|湖南工程学院第04组,183,left,47,0.354472,3,化学,2；12,46000,high_fee_or_coop;priority_2_computer;tuition_over_15000,plan_count_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H680,湖南城市学院,H68002,02,H68002湖南城市学院第02组,183,left,53,0.290650,6,不限,2；43,5900,priority_2_computer;tuition_over_15000,plan_count_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H681,湖南工学院,H68101,01,H68101 湖南工学院第01 组,183,left,62,0.187398,4,化学,2；22,4800；4000,priority_2_computer;tuition_over_15000,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H681,湖南工学院,H68102,02,H68102/湖南工学院第 02组,183,left,68,0.123547,10,再选；科具；要求；化学,2；招生计划；X；U；人数；3；13,5900；4800；N；年；学费；（）；3800,body_or_exam_limit;priority_2_computer;tuition_over_15000,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H681,湖南工学院,H68103,03,H68103 湖南工学院第 03 组,183,right,191,0.722358,1,,13；30；15,4000,special_plan_or_direction;tuition_over_15000,missing_subject_candidate;plan_count_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H682,湖南財政经济学院,H68202,02,「TH68202 湖南财政经济学院第 02组,183,right,196,0.674390,12,［不限；化学,2；15,5000；4500,language_or_single_subject;tuition_over_15000,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H682,湖南財政经济学院,H68203,03,TH68203 湖南財政经济学院第 03 组,183,right,210,0.505691,12,不限；化学,3；105；10；5；2；6；13,5900；5000；4500,priority_2_computer;tuition_over_15000,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H684,湖南工业大学,H68407,07,H68407 湖南工业大学第07组,183,right,228,0.300813,5,化学,3；2；45,5900；4500,body_or_exam_limit;priority_2_computer;tuition_over_15000,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H684,湖南工业大学,H68409,09,H68409湖南工业大学第09组,183,right,235,0.203488,11,X；U；再选；科目；要求,6；2；3；N；人数,5900；貢亮；部考；年；学費；元元）,body_or_exam_limit;priority_2_computer;tuition_over_15000,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H684,湖南工业大学,H68410,10,H68410/湖南工业大学第 10组,184,left,17,0.824082,1,「化学,6,49000,high_fee_or_coop;tuition_over_15000,tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H684,湖南工业大学,H68411,11,H68411|湖南工业大学第11组,184,left,21,0.777551,1,化学,6,49000,high_fee_or_coop;tuition_over_15000,tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H684,湖南工业大学,H68412,12,H68412 湖南工业大学第12组,184,left,26,0.731020,1,化学,6；8,49000,high_fee_or_coop;priority_2_computer;tuition_over_15000,plan_count_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H684,湖南工业大学,H68413,13,H68413 湖南工业大学第13组,184,left,31,0.686047,1,不限,8；38,4000,priority_3_teacher;special_plan_or_direction;tuition_over_15000,plan_count_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H686,湖南,H68602,02,H68602/ 湖南第一师范学院第 02组,184,left,36,0.636628,8,不限,17；7；2；21,4000；5000,priority_3_teacher;tuition_over_15000,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H686,湖南,H68603,03,H68603 湖南第一师范学院第 03组,184,left,46,0.520349,9,化学,3；2；5,4000；4500；5900,priority_2_computer;priority_3_teacher;rejected_medical;tuition_over_15000,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H687,湖南医药学院,H68701,01,H68701 湖南医药学院第01组,184,left,58,0.377907,2,化学,1；3,7150；5500,body_or_exam_limit;rejected_medical;tuition_over_15000,plan_count_not_plain_number;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H687,湖南医药学院,H68702,02,H68702 湖南医药学院第 02组,184,left,64,0.319592,2,化学,2,7150；5500,body_or_exam_limit;priority_3_teacher;rejected_medical;tuition_over_15000,tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,H688,长沙师范学院,H68802,02,H68802长沙师范学院第 02组,184,left,71,0.246939,1,「化学,2；60；10,5900,priority_3_teacher;rejected_medical;tuition_over_15000,plan_count_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
