官网证据旁挂ID,来源招生明细主表行ID,来源公开官网差异账ID,来源底座闭环批次ID,来源逐专业闭环主表,来源公开官网差异账,来源期号,来源PDF_SHA256,数据阶段,主表粒度,最终可用,可进入下一阶段,能否替代湖北官方计划,官网证据强度,官网证据说明,建议动作,闭环执行总序,闭环执行批次,专业行ID,专业组出现ID,院校代码,院校名称OCR,院校专业组代码OCR规范化,来源页码,专业组内专业序号,专业代号OCR,专业名称及备注OCR短摘,OCR计划数,OCR学费,OCR再选科目,官网来源状态,官网证据匹配状态,最佳官网来源文件,最佳官网专业名称,最佳官网专业代号,最佳官网计划数,最佳官网学费,最佳官网选科,专业名称匹配方式,专业名称匹配分,计划数核验状态,差异字段集合,疑似OCR把学费读入计划数,仍需核验,下一步
B0B1SIDE-a54ff814ad26b6d7,ADM-53c85201c2b0c451,B0B1DIFF-a54ff814ad26b6d7,CLOSEMAJOR-a54ff814ad26b6d7,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,fill_candidate,OCR计划数缺失但官网有计划数，可作为计划数补缺候选。,PDF原页计划数列；湖北官方系统/省招办计划；高校官网原始证据,1488,C0-P0证据闭环先核,M-b4b8560bd289f9b5,G-69a8112ee16cf2ba,H450,山东工商学院,H45004,169,11,49,安全工程,,5500,,has_reusable_2026_hubei_plan_source,matched,data/external/issue19-b0-b1-official-sources/sdtbu-2026-hubei-physics-plan-extracted.csv,安全工程,,3,,,exact_after_normalization,100,ocr_plan_missing_official_available,,false,PDF原页；湖北官方系统；计划数人工复核；专业组边界；调剂范围；家庭接受度,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-831846ba8c9bc15c,ADM-b254f79649d47934,B0B1DIFF-831846ba8c9bc15c,CLOSEMAJOR-831846ba8c9bc15c,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,unmatched,已有学校来源但专业未匹配，需核专业名、限定词和是否串校串行。,PDF原页；高校官网原始计划；专业名称限定词人工比对,1489,C0-P0证据闭环先核,M-ec0d83fb4e950a93,G-facec610841ca140,C108,江汉大学,C10820,70,11,AK,材料成型及控制工程（模具数字设计：面向武汉）C109 武汉工程大学（公办）（湖北）,,17,,has_partial_source_needs_followup,unmatched,,,,,,,unmatched_embedded_other_school_marker,0,not_covered,官网专业未匹配；官网计划源待补强,false,PDF原页；湖北官方系统；高校官网/章程补强；专业名人工复核；计划数人工复核；专业组边界；调剂范围；家庭接受度,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-5333dba95b605198,,B0B1DIFF-5333dba95b605198,CLOSEMAJOR-5333dba95b605198,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,partial_source,已有部分官网线索但不足以逐专业匹配。,补结构化高校计划源；PDF原页和湖北官方系统交叉,1490,C0-P0证据闭环先核,M-f483a83b416d7161,G-a6e950b77986b176,H450,山东工商学院,H45003,169,12,36,行政管理,2,6600,,has_partial_source_needs_followup,,,,,,,,,,pending_original_pdf_and_hubei_official_review,官网计划源待补强,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-4fdfa9939aa68d99,ADM-01c7de9b56143087,B0B1DIFF-4fdfa9939aa68d99,CLOSEMAJOR-4fdfa9939aa68d99,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,fill_candidate,OCR计划数缺失但官网有计划数，可作为计划数补缺候选。,PDF原页计划数列；湖北官方系统/省招办计划；高校官网原始证据,1491,C0-P0证据闭环先核,M-4a71a2765412ac2a,G-69a8112ee16cf2ba,H450,山东工商学院,H45004,169,12,50,应急技术与管理,,5500,,has_reusable_2026_hubei_plan_source,matched,data/external/issue19-b0-b1-official-sources/sdtbu-2026-hubei-physics-plan-extracted.csv,应急技术与管理,,4,,,exact_after_normalization,100,ocr_plan_missing_official_available,,false,PDF原页；湖北官方系统；计划数人工复核；专业组边界；调剂范围；家庭接受度,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-447c60a0946a8b3a,,B0B1DIFF-447c60a0946a8b3a,CLOSEMAJOR-447c60a0946a8b3a,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,partial_source,已有部分官网线索但不足以逐专业匹配。,补结构化高校计划源；PDF原页和湖北官方系统交叉,1492,C0-P0证据闭环先核,M-0ccd58ca86a1696e,G-a6e950b77986b176,H450,山东工商学院,H45003,169,13,37,劳动与社会保障,2,6325,,has_partial_source_needs_followup,,,,,,,,,,pending_original_pdf_and_hubei_official_review,官网计划源待补强,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-189ead963f82145a,ADM-aaaa985d9ad25527,B0B1DIFF-189ead963f82145a,CLOSEMAJOR-189ead963f82145a,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,fill_candidate,OCR计划数缺失但官网有计划数，可作为计划数补缺候选。,PDF原页计划数列；湖北官方系统/省招办计划；高校官网原始证据,1493,C0-P0证据闭环先核,M-7a3695c82b5953d6,G-69a8112ee16cf2ba,H450,山东工商学院,H45004,169,13,51,数据计算及应用,,5500,,has_reusable_2026_hubei_plan_source,matched,data/external/issue19-b0-b1-official-sources/sdtbu-2026-hubei-physics-plan-extracted.csv,数据计算及应用,,2,,,exact_after_normalization,100,ocr_plan_missing_official_available,,false,PDF原页；湖北官方系统；计划数人工复核；专业组边界；调剂范围；家庭接受度,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-7f2de8e1ca9b946b,,B0B1DIFF-7f2de8e1ca9b946b,CLOSEMAJOR-7f2de8e1ca9b946b,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,partial_source,已有部分官网线索但不足以逐专业匹配。,补结构化高校计划源；PDF原页和湖北官方系统交叉,1494,C0-P0证据闭环先核,M-c07fa2e4185179cb,G-a6e950b77986b176,H450,山东工商学院,H45003,169,14,38,电子商务,39,6600,,has_partial_source_needs_followup,,,,,,,,,,pending_original_pdf_and_hubei_official_review,官网计划源待补强,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-bc2735b22f9a6917,ADM-f18f90a04b616589,B0B1DIFF-bc2735b22f9a6917,CLOSEMAJOR-bc2735b22f9a6917,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,fill_candidate,OCR计划数缺失但官网有计划数，可作为计划数补缺候选。,PDF原页计划数列；湖北官方系统/省招办计划；高校官网原始证据,1495,C0-P0证据闭环先核,M-7489ddca4dfd3dd8,G-69a8112ee16cf2ba,H450,山东工商学院,H45004,169,14,52,集成电路设计与集成系统,,5500,,has_reusable_2026_hubei_plan_source,matched,data/external/issue19-b0-b1-official-sources/sdtbu-2026-hubei-physics-plan-extracted.csv,集成电路设计与集成系统,,3,,,exact_after_normalization,100,ocr_plan_missing_official_available,,false,PDF原页；湖北官方系统；计划数人工复核；专业组边界；调剂范围；家庭接受度,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-eec330f90279efa8,ADM-76873b987c1833ce,B0B1DIFF-eec330f90279efa8,CLOSEMAJOR-eec330f90279efa8,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,unmatched,已有学校来源但专业未匹配，需核专业名、限定词和是否串校串行。,PDF原页；高校官网原始计划；专业名称限定词人工比对,1496,C0-P0证据闭环先核,M-b0e700912fffe743,G-69a8112ee16cf2ba,H450,山东工商学院,H45004,169,16,54,电子科学与技术H451 山东女子学院（公办）（山东）不限,9,5500,,has_partial_source_needs_followup,unmatched,,,,,,,unmatched_embedded_other_school_marker,0,not_covered,官网专业未匹配；官网计划源待补强,false,PDF原页；湖北官方系统；高校官网/章程补强；专业名人工复核；计划数人工复核；专业组边界；调剂范围；家庭接受度,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-ffbd2a720dd3ca5c,,B0B1DIFF-ffbd2a720dd3ca5c,CLOSEMAJOR-ffbd2a720dd3ca5c,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,needs_source,尚无可匹配的高校逐专业计划源。,补高校招生网/计划查询/章程来源；再回到逐专业核验,1497,C0-P0证据闭环先核,M-41fcdb15abd31d48,G-1110af7befd2655a,H775,韶关学院,H77504,187,1,04,护理学（不招色盲色弱：办学地点：韶乐园校区）,5,6380,化学,needs_official_plan_source_search,,,,,,,,,,pending_original_pdf_and_hubei_official_review,官网计划源待补强,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-d43a12879c33e091,,B0B1DIFF-d43a12879c33e091,CLOSEMAJOR-d43a12879c33e091,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,needs_source,尚无可匹配的高校逐专业计划源。,补高校招生网/计划查询/章程来源；再回到逐专业核验,1498,C0-P0证据闭环先核,M-ac50d11a3e6f1d41,G-8273eeb6c800e7d9,H775,韶关学院,H77506,187,1,06,圆艺（农林类：不招色盲色弱；办学地点：韶乐园校区）,5,4568,,needs_official_plan_source_search,,,,,,,,,,pending_original_pdf_and_hubei_official_review,官网计划源待补强,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-0e85144ec8f1922f,,B0B1DIFF-0e85144ec8f1922f,CLOSEMAJOR-0e85144ec8f1922f,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,needs_source,尚无可匹配的高校逐专业计划源。,补高校招生网/计划查询/章程来源；再回到逐专业核验,1499,C0-P0证据闭环先核,M-8c60ab409fa107cd,G-95140a9d791a568f,H775,韶关学院,H77508,187,1,08,圆林（农林类不招色盲色弱；办学地点：韶乐园校区）H776 惠州学院（公办）（广东）,10,4568,生物,needs_official_plan_source_search,,,,,,,,,,pending_original_pdf_and_hubei_official_review,官网计划源待补强,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-81dea2e1f605e1bb,,B0B1DIFF-81dea2e1f605e1bb,CLOSEMAJOR-81dea2e1f605e1bb,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,rules_only,目前只有章程或规则线索，不能作为逐专业计划证据。,继续补高校逐专业计划源；核招生章程限制项,1500,C0-P0证据闭环先核,M-56e6b7ef12ffaebd,G-7d06d8ce808f49d7,F002,北方工业大学,F00204,92,1,27,智能建造,,4600,［化学,charter_or_rules_only_no_plan,,,,,,,,,,pending_original_pdf_and_hubei_official_review,仅章程或规则线索,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-40780ccf19de9930,,B0B1DIFF-40780ccf19de9930,CLOSEMAJOR-40780ccf19de9930,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,rules_only,目前只有章程或规则线索，不能作为逐专业计划证据。,继续补高校逐专业计划源；核招生章程限制项,1501,C0-P0证据闭环先核,M-aa31dad446787f2f,G-7d06d8ce808f49d7,F002,北方工业大学,F00204,92,2,28,工程管理F003 北京工商大学（公办）（北京）,20,4200,,charter_or_rules_only_no_plan,,,,,,,,,,pending_original_pdf_and_hubei_official_review,仅章程或规则线索,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-80770f318fd37c9d,,B0B1DIFF-80770f318fd37c9d,CLOSEMAJOR-80770f318fd37c9d,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,partial_source,已有部分官网线索但不足以逐专业匹配。,补结构化高校计划源；PDF原页和湖北官方系统交叉,1502,C0-P0证据闭环先核,M-3b144ddac97221c7,G-113873f191c05fbe,H945,南宁学院,H94502,198,1,07,质量管理工程,,2,不限,has_partial_source_needs_followup,,,,,,,,,,,官网计划源待补强,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
B0B1SIDE-8f9779cdfbec0c18,,B0B1DIFF-8f9779cdfbec0c18,CLOSEMAJOR-8f9779cdfbec0c18,data/working/issue19-foundation-closure-major-batches.csv,data/working/issue19-b0-b1-public-official-diff-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_b0_b1_official_evidence_sidecar,逐专业招生明细,false,false,false,partial_source,已有部分官网线索但不足以逐专业匹配。,补结构化高校计划源；PDF原页和湖北官方系统交叉,1503,C0-P0证据闭环先核,M-a008f51d296d5108,G-f9eb161ac9ec3547,H945,南宁学院,H94503,198,1,11,机械设计制造及其自动化,,22500,「化学,has_partial_source_needs_followup,,,,,,,,,,pending_original_pdf_and_hubei_official_review,官网计划源待补强,false,PDF原页；湖北官方系统；高校官网/章程；家庭接受度；调剂范围,官网证据只作辅证；必须回到 PDF 原页、湖北官方系统/省招办计划、招生章程、家庭接受度和同组调剂结论。
